x		y
1113.60		0
1113.80		17
1114.00		86
1114.20		20
1114.40		0
1114.60		2
1114.80		5
1115.00		56
1115.20		28
1115.40		4
1115.60		0
1115.80		5
1116.00		61
1116.20		14
1116.40		2
1116.60		0
1116.80		2
1117.00		40
1117.20		23
1117.40		0
1117.60		0
1117.80		6
1118.00		54
1118.20		10
1118.40		0
1118.60		0
1118.80		3
1119.00		54
1119.20		10
1119.40		0
1119.60		0
1119.80		7
1120.00		47
1120.20		22
1120.40		0
1120.60		0
1120.80		11
1121.00		50
1121.20		24
1121.40		0
1121.60		0
1121.80		7
1122.00		58
1122.20		14
1122.40		0
1122.60		0
1122.80		7
1123.00		63
1123.20		15
1123.40		0
1123.60		0
1123.80		5
1124.00		45
1124.20		17
1124.40		3
1124.60		0
1124.80		9
1125.00		59
1125.20		23
1125.40		0
1125.60		0
1125.80		3
1126.00		68
1126.20		27
1126.40		2
1126.60		0
1126.80		11
1127.00		68
1127.20		22
1127.40		0
1127.60		0
1127.80		4
1128.00		44
1128.20		37
1128.40		2
1128.60		2
1128.80		4
1129.00		54
1129.20		27
1129.40		0
1129.60		0
1129.80		3
1130.00		48
1130.20		18
1130.40		0
1130.60		0
1130.80		13
1131.00		46
1131.20		26
1131.40		0
1131.60		2
1131.80		4
1132.00		42
1132.20		14
1132.40		0
1132.60		0
1132.80		11
1133.00		53
1133.20		21
1133.40		0
1133.60		0
1133.80		10
1134.00		36
1134.20		9
1134.40		0
1134.60		0
1134.80		7
1135.00		58
1135.20		18
1135.40		2
1135.60		0
1135.80		13
1136.00		35
1136.20		14
1136.40		2
1136.60		2
1136.80		6
1137.00		58
1137.20		17
1137.40		0
1137.60		2
1137.80		16
1138.00		66
1138.20		13
1138.40		0
1138.60		2
1138.80		6
1139.00		57
1139.20		35
1139.40		2
1139.60		0
1139.80		4
1140.00		30
1140.20		25
1140.40		0
1140.60		0
1140.80		5
1141.00		51
1141.20		25
1141.40		2
1141.60		0
1141.80		4
1142.00		48
1142.20		32
1142.40		0
1142.60		0
1142.80		7
1143.00		44
1143.20		17
1143.40		0
1143.60		0
1143.80		2
1144.00		52
1144.20		20
1144.40		0
1144.60		0
1144.80		12
1145.00		58
1145.20		20
1145.40		0
1145.60		2
1145.80		4
1146.00		37
1146.20		17
1146.40		0
1146.60		2
1146.80		6
1147.00		52
1147.20		11
1147.40		0
1147.60		2
1147.80		6
1148.00		56
1148.20		27
1148.40		2
1148.60		0
1148.80		2
1149.00		61
1149.20		29
1149.40		0
1149.60		0
1149.80		10
1150.00		47
1150.20		14
1150.40		0
1150.60		0
1150.80		6
1151.00		45
1151.20		30
1151.40		0
1151.60		0
1151.80		7
1152.00		54
1152.20		14
1152.40		2
1152.60		3
1152.80		8
1153.00		46
1153.20		22
1153.40		0
1153.60		0
1153.80		7
1154.00		59
1154.20		7
1154.40		0
1154.60		3
1154.80		5
1155.00		56
1155.20		10
1155.40		0
1155.60		0
1155.80		11
1156.00		58
1156.20		13
1156.40		0
1156.60		0
1156.80		8
1157.00		63
1157.20		16
1157.40		0
1157.60		0
1157.80		6
1158.00		44
1158.20		20
1158.40		0
1158.60		0
1158.80		3
1159.00		44
1159.20		25
1159.40		2
1159.60		0
1159.80		2
1160.00		60
1160.20		11
1160.40		2
1160.60		0
1160.80		6
1161.00		51
1161.20		17
1161.40		0
1161.60		0
1161.80		9
1162.00		53
1162.20		17
1162.40		2
1162.60		0
1162.80		4
1163.00		47
1163.20		11
1163.40		0
1163.60		0
1163.80		5
1164.00		39
1164.20		11
1164.40		0
1164.60		0
1164.80		15
1165.00		55
1165.20		8
1165.40		0
1165.60		4
1165.80		14
1166.00		39
1166.20		13
1166.40		0
1166.60		0
1166.80		12
1167.00		39
1167.20		18
1167.40		0
1167.60		0
1167.80		5
1168.00		41
1168.20		11
1168.40		0
1168.60		0
1168.80		13
1169.00		43
1169.20		16
1169.40		0
1169.60		0
1169.80		7
1170.00		47
1170.20		13
1170.40		0
1170.60		0
1170.80		2
1171.00		44
1171.20		27
1171.40		0
1171.60		0
1171.80		0
1172.00		42
1172.20		22
1172.40		2
1172.60		0
1172.80		7
1173.00		34
1173.20		8
1173.40		0
1173.60		0
1173.80		0
1174.00		47
1174.20		24
1174.40		0
1174.60		0
1174.80		4
1175.00		32
1175.20		12
1175.40		0
1175.60		0
1175.80		13
1176.00		34
1176.20		12
1176.40		0
1176.60		0
1176.80		12
1177.00		42
1177.20		19
1177.40		2
1177.60		0
1177.80		6
1178.00		46
1178.20		10
1178.40		0
1178.60		2
1178.80		12
1179.00		37
1179.20		16
1179.40		0
1179.60		0
1179.80		2
1180.00		36
1180.20		17
1180.40		0
1180.60		0
1180.80		4
1181.00		38
1181.20		24
1181.40		0
1181.60		0
1181.80		3
1182.00		33
1182.20		10
1182.40		0
1182.60		0
1182.80		4
1183.00		38
1183.20		17
1183.40		2
1183.60		0
1183.80		6
1184.00		46
1184.20		15
1184.40		0
1184.60		0
1184.80		4
1185.00		38
1185.20		10
1185.40		0
1185.60		4
1185.80		10
1186.00		38
1186.20		18
1186.40		0
1186.60		2
1186.80		2
1187.00		45
1187.20		12
1187.40		4
1187.60		0
1187.80		6
1188.00		47
1188.20		18
1188.40		0
1188.60		2
1188.80		0
1189.00		36
1189.20		16
1189.40		0
1189.60		0
1189.80		6
1190.00		38
1190.20		13
1190.40		0
1190.60		0
1190.80		2
1191.00		47
1191.20		25
1191.40		2
1191.60		0
1191.80		6
1192.00		33
1192.20		24
1192.40		2
1192.60		0
1192.80		5
1193.00		38
1193.20		12
1193.40		0
1193.60		0
1193.80		8
1194.00		38
1194.20		5
1194.40		5
1194.60		0
1194.80		2
1195.00		23
1195.20		16
1195.40		0
1195.60		0
1195.80		9
1196.00		48
1196.20		15
1196.40		0
1196.60		0
1196.80		2
1197.00		37
1197.20		21
1197.40		4
1197.60		0
1197.80		9
1198.00		43
1198.20		12
1198.40		0
1198.60		0
1198.80		0
1199.00		43
1199.20		19
1199.40		2
1199.60		0
1199.80		10
1200.00		43
1200.20		18
1200.40		0
1200.60		0
1200.80		6
1201.00		51
1201.20		15
1201.40		0
1201.60		0
1201.80		4
1202.00		37
1202.20		12
1202.40		0
1202.60		0
1202.80		7
1203.00		47
1203.20		20
1203.40		2
1203.60		0
1203.80		4
1204.00		54
1204.20		19
1204.40		0
1204.60		0
1204.80		10
1205.00		40
1205.20		11
1205.40		0
1205.60		0
1205.80		7
1206.00		47
1206.20		17
1206.40		2
1206.60		2
1206.80		9
1207.00		40
1207.20		8
1207.40		0
1207.60		0
1207.80		0
1208.00		35
1208.20		13
1208.40		0
1208.60		0
1208.80		5
1209.00		21
1209.20		10
1209.40		0
1209.60		0
1209.80		6
1210.00		35
1210.20		15
1210.40		5
1210.60		0
1210.80		0
1211.00		39
1211.20		13
1211.40		2
1211.60		0
1211.80		6
1212.00		31
1212.20		14
1212.40		0
1212.60		0
1212.80		3
1213.00		40
1213.20		16
1213.40		0
1213.60		0
1213.80		6
1214.00		37
1214.20		10
1214.40		2
1214.60		0
1214.80		8
1215.00		42
1215.20		2
1215.40		0
1215.60		0
1215.80		5
1216.00		36
1216.20		19
1216.40		0
1216.60		0
1216.80		3
1217.00		34
1217.20		17
1217.40		0
1217.60		0
1217.80		2
1218.00		39
1218.20		15
1218.40		0
1218.60		2
1218.80		2
1219.00		34
1219.20		14
1219.40		0
1219.60		0
1219.80		8
1220.00		48
1220.20		5
1220.40		2
1220.60		0
1220.80		0
1221.00		46
1221.20		10
1221.40		3
1221.60		0
1221.80		7
1222.00		34
1222.20		16
1222.40		0
1222.60		0
1222.80		2
1223.00		45
1223.20		15
1223.40		2
1223.60		0
1223.80		2
1224.00		36
1224.20		19
1224.40		0
1224.60		0
1224.80		6
1225.00		44
1225.20		9
1225.40		0
1225.60		0
1225.80		3
1226.00		34
1226.20		15
1226.40		0
1226.60		0
1226.80		12
1227.00		49
1227.20		7
1227.40		0
1227.60		0
1227.80		2
1228.00		34
1228.20		5
1228.40		0
1228.60		0
1228.80		4
1229.00		25
1229.20		5
1229.40		0
1229.60		4
1229.80		4
1230.00		37
1230.20		16
1230.40		0
1230.60		0
1230.80		8
1231.00		31
1231.20		14
1231.40		0
1231.60		0
1231.80		7
1232.00		38
1232.20		8
1232.40		0
1232.60		0
1232.80		5
1233.00		40
1233.20		13
1233.40		2
1233.60		0
1233.80		6
1234.00		44
1234.20		15
1234.40		0
1234.60		0
1234.80		2
1235.00		38
1235.20		13
1235.40		0
1235.60		2
1235.80		0
1236.00		19
1236.20		4
1236.40		2
1236.60		0
1236.80		11
1237.00		36
1237.20		16
1237.40		0
1237.60		0
1237.80		6
1238.00		26
1238.20		15
1238.40		0
1238.60		0
1238.80		2
1239.00		21
1239.20		10
1239.40		0
1239.60		0
1239.80		9
1240.00		37
1240.20		15
1240.40		0
1240.60		0
1240.80		2
1241.00		36
1241.20		12
1241.40		0
1241.60		0
1241.80		6
1242.00		33
1242.20		12
1242.40		0
1242.60		0
1242.80		3
1243.00		33
1243.20		16
1243.40		4
1243.60		0
1243.80		2
1244.00		29
1244.20		10
1244.40		2
1244.60		2
1244.80		2
1245.00		27
1245.20		12
1245.40		0
1245.60		0
1245.80		3
1246.00		33
1246.20		20
1246.40		0
1246.60		0
1246.80		10
1247.00		38
1247.20		5
1247.40		2
1247.60		0
1247.80		0
1248.00		30
1248.20		12
1248.40		2
1248.60		0
1248.80		0
1249.00		38
1249.20		10
1249.40		2
1249.60		0
1249.80		2
1250.00		33
1250.20		12
1250.40		0
1250.60		0
1250.80		4
1251.00		28
1251.20		13
1251.40		0
1251.60		0
1251.80		9
1252.00		19
1252.20		11
1252.40		0
1252.60		0
1252.80		2
1253.00		34
1253.20		8
1253.40		0
1253.60		0
1253.80		6
1254.00		63
1254.20		9
1254.40		0
1254.60		0
1254.80		0
1255.00		48
1255.20		16
1255.40		0
1255.60		0
1255.80		0
1256.00		49
1256.20		14
1256.40		0
1256.60		0
1256.80		8
1257.00		35
1257.20		16
1257.40		0
1257.60		0
1257.80		5
1258.00		30
1258.20		15
1258.40		0
1258.60		0
1258.80		12
1259.00		30
1259.20		9
1259.40		0
1259.60		0
1259.80		5
1260.00		21
1260.20		10
1260.40		0
1260.60		0
1260.80		3
1261.00		30
1261.20		5
1261.40		0
1261.60		0
1261.80		5
1262.00		19
1262.20		13
1262.40		0
1262.60		0
1262.80		5
1263.00		26
1263.20		18
1263.40		0
1263.60		0
1263.80		7
1264.00		30
1264.20		11
1264.40		0
1264.60		0
1264.80		0
1265.00		16
1265.20		15
1265.40		0
1265.60		0
1265.80		5
1266.00		28
1266.20		14
1266.40		0
1266.60		0
1266.80		6
1267.00		32
1267.20		5
1267.40		2
1267.60		0
1267.80		4
1268.00		28
1268.20		21
1268.40		0
1268.60		0
1268.80		6
1269.00		22
1269.20		9
1269.40		0
1269.60		0
1269.80		2
1270.00		19
1270.20		10
1270.40		0
1270.60		0
1270.80		7
1271.00		35
1271.20		13
1271.40		0
1271.60		0
1271.80		4
1272.00		24
1272.20		12
1272.40		0
1272.60		0
1272.80		2
1273.00		19
1273.20		15
1273.40		0
1273.60		0
1273.80		0
1274.00		25
1274.20		15
1274.40		2
1274.60		0
1274.80		2
1275.00		35
1275.20		16
1275.40		0
1275.60		0
1275.80		4
1276.00		31
1276.20		8
1276.40		2
1276.60		0
1276.80		4
1277.00		32
1277.20		13
1277.40		0
1277.60		2
1277.80		7
1278.00		32
1278.20		10
1278.40		2
1278.60		0
1278.80		2
1279.00		25
1279.20		10
1279.40		0
1279.60		0
1279.80		0
1280.00		21
1280.20		4
1280.40		0
1280.60		0
1280.80		5
1281.00		24
1281.20		14
1281.40		0
1281.60		0
1281.80		0
1282.00		36
1282.20		9
1282.40		0
1282.60		0
1282.80		9
1283.00		26
1283.20		8
1283.40		0
1283.60		0
1283.80		5
1284.00		21
1284.20		10
1284.40		2
1284.60		0
1284.80		9
1285.00		21
1285.20		17
1285.40		0
1285.60		0
1285.80		4
1286.00		33
1286.20		10
1286.40		0
1286.60		0
1286.80		0
1287.00		11
1287.20		9
1287.40		0
1287.60		0
1287.80		5
1288.00		20
1288.20		9
1288.40		2
1288.60		0
1288.80		11
1289.00		69
1289.20		19
1289.40		0
1289.60		3
1289.80		3
1290.00		61
1290.20		25
1290.40		4
1290.60		0
1290.80		3
1291.00		39
1291.20		25
1291.40		0
1291.60		0
1291.80		2
1292.00		25
1292.20		12
1292.40		2
1292.60		0
1292.80		3
1293.00		30
1293.20		8
1293.40		0
1293.60		0
1293.80		0
1294.00		12
1294.20		7
1294.40		0
1294.60		0
1294.80		2
1295.00		36
1295.20		15
1295.40		0
1295.60		0
1295.80		0
1296.00		16
1296.20		6
1296.40		0
1296.60		0
1296.80		4
1297.00		17
1297.20		16
1297.40		0
1297.60		2
1297.80		4
1298.00		41
1298.20		5
1298.40		0
1298.60		0
1298.80		3
1299.00		41
1299.20		20
1299.40		0
1299.60		0
1299.80		2
1300.00		17
1300.20		14
1300.40		0
1300.60		0
1300.80		4
1301.00		30
1301.20		8
1301.40		0
1301.60		0
1301.80		0
1302.00		39
1302.20		16
1302.40		0
1302.60		0
1302.80		5
1303.00		29
1303.20		2
1303.40		0
1303.60		0
1303.80		0
1304.00		39
1304.20		10
1304.40		0
1304.60		0
1304.80		4
1305.00		46
1305.20		12
1305.40		0
1305.60		2
1305.80		4
1306.00		21
1306.20		2
1306.40		0
1306.60		4
1306.80		5
1307.00		17
1307.20		9
1307.40		0
1307.60		0
1307.80		0
1308.00		21
1308.20		3
1308.40		0
1308.60		0
1308.80		3
1309.00		24
1309.20		6
1309.40		2
1309.60		0
1309.80		3
1310.00		10
1310.20		0
1310.40		0
1310.60		0
1310.80		7
1311.00		32
1311.20		12
1311.40		0
1311.60		0
1311.80		0
1312.00		22
1312.20		8
1312.40		0
1312.60		0
1312.80		0
1313.00		19
1313.20		4
1313.40		0
1313.60		0
1313.80		5
1314.00		21
1314.20		0
1314.40		0
1314.60		0
1314.80		2
1315.00		23
1315.20		2
1315.40		0
1315.60		0
1315.80		7
1316.00		15
1316.20		5
1316.40		3
1316.60		0
1316.80		0
1317.00		16
1317.20		3
1317.40		0
1317.60		0
1317.80		4
1318.00		17
1318.20		8
1318.40		2
1318.60		0
1318.80		2
1319.00		16
1319.20		9
1319.40		0
1319.60		0
1319.80		0
1320.00		31
1320.20		9
1320.40		0
1320.60		0
1320.80		3
1321.00		23
1321.20		7
1321.40		0
1321.60		0
1321.80		0
1322.00		10
1322.20		9
1322.40		0
1322.60		0
1322.80		5
1323.00		26
1323.20		8
1323.40		2
1323.60		0
1323.80		5
1324.00		23
1324.20		17
1324.40		2
1324.60		0
1324.80		5
1325.00		32
1325.20		2
1325.40		0
1325.60		0
1325.80		0
1326.00		27
1326.20		4
1326.40		0
1326.60		0
1326.80		8
1327.00		15
1327.20		7
1327.40		2
1327.60		0
1327.80		0
1328.00		21
1328.20		4
1328.40		0
1328.60		0
1328.80		2
1329.00		12
1329.20		11
1329.40		0
1329.60		0
1329.80		0
1330.00		19
1330.20		11
1330.40		0
1330.60		0
1330.80		12
1331.00		17
1331.20		8
1331.40		0
1331.60		0
1331.80		0
1332.00		21
1332.20		11
1332.40		0
1332.60		0
1332.80		2
1333.00		22
1333.20		12
1333.40		0
1333.60		0
1333.80		4
1334.00		14
1334.20		4
1334.40		0
1334.60		0
1334.80		0
1335.00		19
1335.20		4
1335.40		0
1335.60		0
1335.80		2
1336.00		27
1336.20		5
1336.40		0
1336.60		0
1336.80		2
1337.00		20
1337.20		25
1337.40		0
1337.60		0
1337.80		0
1338.00		18
1338.20		4
1338.40		2
1338.60		0
1338.80		4
1339.00		20
1339.20		10
1339.40		0
1339.60		0
1339.80		0
1340.00		19
1340.20		8
1340.40		4
1340.60		0
1340.80		2
1341.00		17
1341.20		2
1341.40		4
1341.60		0
1341.80		0
1342.00		21
1342.20		9
1342.40		0
1342.60		0
1342.80		4
1343.00		21
1343.20		7
1343.40		0
1343.60		0
1343.80		2
1344.00		9
1344.20		7
1344.40		0
1344.60		0
1344.80		2
1345.00		17
1345.20		4
1345.40		2
1345.60		0
1345.80		0
1346.00		13
1346.20		8
1346.40		2
1346.60		0
1346.80		2
1347.00		23
1347.20		2
1347.40		0
1347.60		0
1347.80		2
1348.00		16
1348.20		7
1348.40		0
1348.60		0
1348.80		4
1349.00		15
1349.20		6
1349.40		0
1349.60		0
1349.80		0
1350.00		14
1350.20		13
1350.40		0
1350.60		0
1350.80		7
1351.00		13
1351.20		2
1351.40		0
1351.60		0
1351.80		4
1352.00		14
1352.20		9
1352.40		4
1352.60		0
1352.80		4
1353.00		14
1353.20		7
1353.40		0
1353.60		0
1353.80		0
1354.00		28
1354.20		12
1354.40		2
1354.60		0
1354.80		0
1355.00		31
1355.20		14
1355.40		0
1355.60		0
1355.80		2
1356.00		12
1356.20		15
1356.40		0
1356.60		0
1356.80		8
1357.00		25
1357.20		10
1357.40		0
1357.60		0
1357.80		0
1358.00		13
1358.20		7
1358.40		4
1358.60		0
1358.80		5
1359.00		21
1359.20		5
1359.40		0
1359.60		0
1359.80		2
1360.00		15
1360.20		19
1360.40		4
1360.60		0
1360.80		2
1361.00		11
1361.20		7
1361.40		0
1361.60		0
1361.80		0
1362.00		16
1362.20		4
1362.40		0
1362.60		0
1362.80		6
1363.00		14
1363.20		0
1363.40		2
1363.60		0
1363.80		2
1364.00		15
1364.20		13
1364.40		0
1364.60		0
1364.80		4
1365.00		23
1365.20		10
1365.40		0
1365.60		0
1365.80		4
1366.00		17
1366.20		6
1366.40		0
1366.60		0
1366.80		4
1367.00		8
1367.20		0
1367.40		0
1367.60		0
1367.80		2
1368.00		17
1368.20		9
1368.40		0
1368.60		0
1368.80		0
1369.00		17
1369.20		14
1369.40		2
1369.60		0
1369.80		0
1370.00		11
1370.20		12
1370.40		0
1370.60		0
1370.80		2
1371.00		8
1371.20		5
1371.40		0
1371.60		0
1371.80		2
1372.00		10
1372.20		12
1372.40		0
1372.60		0
1372.80		0
1373.00		14
1373.20		5
1373.40		0
1373.60		0
1373.80		2
1374.00		16
1374.20		12
1374.40		0
1374.60		0
1374.80		0
1375.00		9
1375.20		11
1375.40		2
1375.60		0
1375.80		0
1376.00		10
1376.20		8
1376.40		0
1376.60		0
1376.80		8
1377.00		20
1377.20		3
1377.40		0
1377.60		0
1377.80		8
1378.00		17
1378.20		6
1378.40		2
1378.60		0
1378.80		0
1379.00		25
1379.20		5
1379.40		0
1379.60		2
1379.80		7
1380.00		16
1380.20		5
1380.40		0
1380.60		0
1380.80		2
1381.00		19
1381.20		2
1381.40		0
1381.60		0
1381.80		3
1382.00		27
1382.20		4
1382.40		0
1382.60		0
1382.80		4
1383.00		24
1383.20		9
1383.40		2
1383.60		0
1383.80		2
1384.00		18
1384.20		4
1384.40		2
1384.60		0
1384.80		4
1385.00		17
1385.20		9
1385.40		0
1385.60		0
1385.80		2
1386.00		18
1386.20		3
1386.40		0
1386.60		0
1386.80		2
1387.00		21
1387.20		2
1387.40		0
1387.60		0
1387.80		2
1388.00		15
1388.20		15
1388.40		0
1388.60		0
1388.80		4
1389.00		13
1389.20		6
1389.40		0
1389.60		0
1389.80		2
1390.00		15
1390.20		9
1390.40		0
1390.60		0
1390.80		0
1391.00		17
1391.20		13
1391.40		0
1391.60		0
1391.80		0
1392.00		21
1392.20		8
1392.40		0
1392.60		0
1392.80		2
1393.00		16
1393.20		8
1393.40		2
1393.60		0
1393.80		2
1394.00		11
1394.20		2
1394.40		0
1394.60		0
1394.80		4
1395.00		13
1395.20		15
1395.40		0
1395.60		0
1395.80		0
1396.00		12
1396.20		5
1396.40		2
1396.60		0
1396.80		5
1397.00		19
1397.20		4
1397.40		0
1397.60		0
1397.80		2
1398.00		2
1398.20		8
1398.40		0
1398.60		0
1398.80		0
1399.00		26
1399.20		9
1399.40		0
1399.60		0
1399.80		0
1400.00		4
1400.20		6
1400.40		0
1400.60		0
1400.80		0
1401.00		12
1401.20		4
1401.40		0
1401.60		0
1401.80		2
1402.00		13
1402.20		4
1402.40		0
1402.60		0
1402.80		0
1403.00		11
1403.20		4
1403.40		0
1403.60		0
1403.80		5
1404.00		19
1404.20		4
1404.40		0
1404.60		0
1404.80		2
1405.00		7
1405.20		5
1405.40		4
1405.60		0
1405.80		2
1406.00		9
1406.20		5
1406.40		0
1406.60		0
1406.80		0
1407.00		13
1407.20		5
1407.40		0
1407.60		0
1407.80		0
1408.00		6
1408.20		4
1408.40		0
1408.60		0
1408.80		4
1409.00		15
1409.20		14
1409.40		0
1409.60		0
1409.80		0
1410.00		18
1410.20		0
1410.40		0
1410.60		0
1410.80		2
1411.00		10
1411.20		4
1411.40		0
1411.60		2
1411.80		0
1412.00		8
1412.20		0
1412.40		0
1412.60		0
1412.80		4
1413.00		24
1413.20		2
1413.40		0
1413.60		0
1413.80		4
1414.00		21
1414.20		4
1414.40		0
1414.60		0
1414.80		5
1415.00		12
1415.20		0
1415.40		4
1415.60		0
1415.80		4
1416.00		16
1416.20		5
1416.40		0
1416.60		0
1416.80		0
1417.00		22
1417.20		8
1417.40		2
1417.60		0
1417.80		2
1418.00		14
1418.20		8
1418.40		0
1418.60		0
1418.80		2
1419.00		18
1419.20		9
1419.40		0
1419.60		0
1419.80		0
1420.00		16
1420.20		4
1420.40		2
1420.60		0
1420.80		2
1421.00		13
1421.20		0
1421.40		0
1421.60		0
1421.80		4
1422.00		12
1422.20		6
1422.40		4
1422.60		0
1422.80		4
1423.00		23
1423.20		3
1423.40		0
1423.60		2
1423.80		0
1424.00		8
1424.20		2
1424.40		0
1424.60		0
1424.80		2
1425.00		9
1425.20		6
1425.40		0
1425.60		0
1425.80		2
1426.00		12
1426.20		0
1426.40		0
1426.60		0
1426.80		2
1427.00		25
1427.20		9
1427.40		0
1427.60		0
1427.80		3
1428.00		9
1428.20		6
1428.40		0
1428.60		0
1428.80		0
1429.00		9
1429.20		3
1429.40		0
1429.60		0
1429.80		4
1430.00		12
1430.20		4
1430.40		0
1430.60		0
1430.80		0
1431.00		15
1431.20		16
1431.40		2
1431.60		2
1431.80		7
1432.00		14
1432.20		6
1432.40		0
1432.60		0
1432.80		4
1433.00		12
1433.20		6
1433.40		0
1433.60		0
1433.80		4
1434.00		11
1434.20		2
1434.40		0
1434.60		0
1434.80		2
1435.00		13
1435.20		11
1435.40		0
1435.60		2
1435.80		2
1436.00		12
1436.20		4
1436.40		0
1436.60		0
1436.80		0
1437.00		15
1437.20		6
1437.40		0
1437.60		0
1437.80		2
1438.00		18
1438.20		2
1438.40		0
1438.60		0
1438.80		2
1439.00		5
1439.20		11
1439.40		0
1439.60		0
1439.80		4
1440.00		14
1440.20		3
1440.40		2
1440.60		0
1440.80		2
1441.00		25
1441.20		2
1441.40		0
1441.60		0
1441.80		2
1442.00		16
1442.20		4
1442.40		0
1442.60		0
1442.80		4
1443.00		14
1443.20		4
1443.40		0
1443.60		0
1443.80		0
1444.00		16
1444.20		5
1444.40		0
1444.60		0
1444.80		4
1445.00		8
1445.20		4
1445.40		2
1445.60		0
1445.80		4
1446.00		6
1446.20		5
1446.40		0
1446.60		0
1446.80		9
1447.00		19
1447.20		11
1447.40		0
1447.60		2
1447.80		2
1448.00		5
1448.20		13
1448.40		0
1448.60		0
1448.80		2
1449.00		11
1449.20		3
1449.40		0
1449.60		0
1449.80		3
1450.00		18
1450.20		5
1450.40		0
1450.60		0
1450.80		2
1451.00		10
1451.20		7
1451.40		0
1451.60		0
1451.80		0
1452.00		9
1452.20		5
1452.40		0
1452.60		0
1452.80		2
1453.00		11
1453.20		4
1453.40		0
1453.60		0
1453.80		2
1454.00		6
1454.20		0
1454.40		0
1454.60		0
1454.80		5
1455.00		15
1455.20		6
1455.40		0
1455.60		0
1455.80		2
1456.00		13
1456.20		2
1456.40		0
1456.60		0
1456.80		0
1457.00		10
1457.20		0
1457.40		0
1457.60		0
1457.80		0
1458.00		12
1458.20		3
1458.40		0
1458.60		0
1458.80		2
1459.00		18
1459.20		5
1459.40		0
1459.60		0
1459.80		2
1460.00		8
1460.20		2
1460.40		0
1460.60		0
1460.80		2
1461.00		8
1461.20		6
1461.40		0
1461.60		0
1461.80		0
1462.00		21
1462.20		8
1462.40		0
1462.60		0
1462.80		0
1463.00		4
1463.20		2
1463.40		0
1463.60		0
1463.80		0
1464.00		14
1464.20		2
1464.40		3
1464.60		0
1464.80		0
1465.00		14
1465.20		2
1465.40		0
1465.60		0
1465.80		4
1466.00		22
1466.20		4
1466.40		0
1466.60		0
1466.80		0
1467.00		9
1467.20		4
1467.40		0
1467.60		0
1467.80		0
1468.00		17
1468.20		2
1468.40		0
1468.60		0
1468.80		2
1469.00		11
1469.20		3
1469.40		0
1469.60		0
1469.80		2
1470.00		12
1470.20		4
1470.40		4
1470.60		2
1470.80		0
1471.00		8
1471.20		2
1471.40		0
1471.60		0
1471.80		2
1472.00		11
1472.20		9
1472.40		2
1472.60		2
1472.80		0
1473.00		15
1473.20		6
1473.40		0
1473.60		0
1473.80		0
1474.00		6
1474.20		5
1474.40		0
1474.60		0
1474.80		2
1475.00		4
1475.20		3
1475.40		0
1475.60		0
1475.80		0
1476.00		4
1476.20		10
1476.40		0
1476.60		0
1476.80		2
1477.00		6
1477.20		2
1477.40		0
1477.60		0
1477.80		0
1478.00		17
1478.20		2
1478.40		0
1478.60		0
1478.80		0
1479.00		12
1479.20		7
1479.40		0
1479.60		0
1479.80		0
1480.00		20
1480.20		0
1480.40		2
1480.60		0
1480.80		2
1481.00		17
1481.20		2
1481.40		2
1481.60		0
1481.80		4
1482.00		11
1482.20		5
1482.40		0
1482.60		0
1482.80		2
1483.00		12
1483.20		0
1483.40		0
1483.60		0
1483.80		0
1484.00		10
1484.20		9
1484.40		0
1484.60		0
1484.80		4
1485.00		18
1485.20		0
1485.40		0
1485.60		0
1485.80		4
1486.00		18
1486.20		6
1486.40		0
1486.60		0
1486.80		0
1487.00		13
1487.20		7
1487.40		0
1487.60		0
1487.80		2
1488.00		7
1488.20		5
1488.40		0
1488.60		0
1488.80		4
1489.00		10
1489.20		3
1489.40		0
1489.60		0
1489.80		2
1490.00		11
1490.20		4
1490.40		0
1490.60		0
1490.80		0
1491.00		14
1491.20		3
1491.40		2
1491.60		0
1491.80		0
1492.00		2
1492.20		5
1492.40		0
1492.60		0
1492.80		2
1493.00		10
1493.20		5
1493.40		0
1493.60		0
1493.80		4
1494.00		5
1494.20		5
1494.40		0
1494.60		0
1494.80		0
1495.00		11
1495.20		4
1495.40		0
1495.60		0
1495.80		0
1496.00		6
1496.20		3
1496.40		0
1496.60		0
1496.80		0
1497.00		11
1497.20		0
1497.40		0
1497.60		0
1497.80		0
1498.00		12
1498.20		5
1498.40		0
1498.60		0
1498.80		3
1499.00		9
1499.20		10
1499.40		0
1499.60		0
1499.80		2
1500.00		0
